found 25
Initiation Target 352.5-7.5 7.5-22.5 22.5-37.5 37.5-52.5 52.5-67.5 67.5-82.5 82.5-97.5 97.5-112.5 112.5-127.5 127.5-142.5 142.5-157.5 157.5-172.5 172.5-187.5 187.5-202.5 202.5-217.5 217.5-232.5 232.5-247.5 247.5-262.5 262.5-277.5 277.5-292.5 292.5-307.5 307.5-322.5 322.5-337.5 337.5-352.5 Overall
########## SPEEDUPS
Initiation Target 352.5-7.5 7.5-22.5 22.5-37.5 37.5-52.5 52.5-67.5 67.5-82.5 82.5-97.5 97.5-112.5 112.5-127.5 127.5-142.5 142.5-157.5 157.5-172.5 172.5-187.5 187.5-202.5 202.5-217.5 217.5-232.5 232.5-247.5 247.5-262.5 262.5-277.5 277.5-292.5 292.5-307.5 307.5-322.5 322.5-337.5 337.5-352.5 Overall
10 9 2.535323244189068 1.3009023887383941 1.222793120304314 0.920487794497377 0.9057189399756996 0.8402356025226095 0.8773732957269678 0.9205859081913188 0.9234995935487992 0.9244486033783322 0.9991688094118395 0.9346630523828598 3.677356032930943 2.0498550008987992 1.4975601751976562 1.3280068415083097 1.2328463468735 1.201165553386022 1.1558221958981734 1.153945253636963 1.1529302481099135 1.2066403439819426 1.2982267618701413 1.4172482692852904 1.185396020244488
10 11 5.678575851558127 0.7735193011044494 0.7658378501579217 0.8392132699867458 0.8784290488874862 0.7722484682767315 0.862096122087117 0.829827419644133 0.8655844455833066 0.8062284763007235 0.6768779475304414 0.5974073478826201 4.622374685595256 2.049242226281903 1.4024457073033854 1.1730704807990777 1.1113035915338965 1.049647993972873 1.1466848721808518 1.1925468870967721 1.2880285152859483 1.4485559554378047 1.7500688818449774 2.259864454841134 1.1769554127780664
10 12 3.2464808107226903 0.7161432711040505 0.6074622109542241 0.7511733161600456 0.9268572340760926 0.9143264552699436 0.9032120988212032 0.9532842157031384 0.9666374856462695 1.0095394179159964 0.9950487814092648 0.8520726053230934 2.747105193449619 1.510752392465166 1.21393925185592 1.1706040396017634 1.1035036093357662 1.077601384466662 1.0370941307013637 1.023937139409602 1.048516533388325 1.073961162013453 1.1768277340527586 1.3452350388036844 1.0668987463975728
10 13 2.6504510437360023 1.296928447639314 1.0950130863253535 0.8809695395159225 0.8619063995510122 0.7104652820208205 0.7642119519255866 0.7843702122893315 0.7447193889916996 0.765301903694946 0.8203152415852757 0.8371132014463708 2.9362634355815063 1.9204510746128984 1.4404655884501545 1.2452806927203028 1.1555509267501876 1.1370862901024046 1.108018980290987 1.1188992646760259 1.12386776196507 1.1388689841593942 1.2453229203141505 1.2840989671991083 1.1187115448669849
10 14 1.9219862810871196 1.2118616063160998 1.1109266350653049 0.9480813862200108 0.9759210727207828 0.9819495362125673 0.9831819033194904 0.981722677971529 1.062416996593228 1.0926834234742713 1.1067796868153492 1.0849065154718731 1.680062693581393 1.1095309589846505 0.9806955834564578 0.9618297274633049 0.9557641727923588 0.9403083903961736 0.937727972493866 0.9646059419955395 0.9612962161818147 0.98444790703965 1.0353611680934511 1.0519018655224948 0.9712756514548183
10 15 1.9490370850713692 0.9283550844080566 0.9576447868708456 0.9852481592288288 1.0291111572041505 0.9803507068111101 1.0065104957896827 1.0527751981424778 1.117108340793197 1.1293172745143716 1.1455957937108272 1.019244609354592 2.4012821589471667 1.4474568475351386 1.226323743656099 1.1835415228741086 1.1115197775235537 1.075055346873427 1.0406845961468332 1.0324000090393364 1.0372992963808554 1.085116959992829 1.153856467393056 1.2750856571673548 1.085741036130749
10 16 2.4920209592953424 1.0252067528633535 0.8796613060266715 0.8622344153496263 0.9926622518247971 0.9677715552488875 1.0455191304074485 1.0216537437536257 1.1566773563867079 1.1033158434856463 1.0428998608755662 0.9675103476638346 2.4198531699480537 1.365765642467603 1.1902439363953596 1.1233025749530452 1.0688170105356487 1.0499279343968286 1.0337542391978258 1.0425603949279556 1.0516042676386044 1.1107653684100751 1.211138587715478 1.3201946590494824 1.0704705104055978
10 17 2.1879263251822088 1.3123540517479864 1.3009517236475172 1.0804266941407579 1.066126214619948 1.0523254824854567 1.0469172211643918 1.0495765622480466 1.04941972622323 1.041186499483271 1.0132557443509964 0.9806074870376799 1.1524016755450193 0.9163477947486408 0.9619129221330213 0.99546501390259 0.9841453484649695 0.9868850693807032 0.9822187628729859 1.0068166400706544 0.991698192175174 1.0077888475510697 1.0406891255832806 0.9848519377169552 1.001789977468113
10 18 2.4579481821718803 1.3592664395188874 1.1534374166240313 1.0126162865876371 1.019294458873903 1.02123441497758 1.0132917239851926 1.0100014184102244 1.1094607199826583 1.146908012973771 1.2619449157259202 1.4453895650747939 2.28555713483695 0.9692704790643091 0.967342233842101 0.9437512196898414 0.9207285324205375 0.9031056634685081 0.9094268004672736 0.9214653262332494 0.9109843407059937 0.896943458060996 0.9140833145891993 0.9077841632065924 0.9482111027203632
10 19 2.1753683678937645 1.0079792018966838 0.8637095762890643 0.9002932518271599 1.0157964839016507 0.9270848651898382 0.931491051657997 1.087521035177672 1.1780825551774081 1.175217003208684 1.1498395703559954 1.229929546472024 1.9738236087458871 0.8640728391510314 0.8951397298619336 0.9466522942955354 0.9576765082279852 0.9818587090951173 0.9424199638683787 0.9224757460557721 0.9071722059244677 0.9181431695386123 0.9534328603814249 1.0392382968735583 0.9610712581263057
10 21 2.105195966648575 0.964232753359866 0.9914114164263936 1.001013981026536 1.0546802221842684 0.9718341125935038 1.01672830130928 1.064650003260455 1.14133352695327 1.1363790020294573 1.1496433983763086 0.9748696933479007 2.9819135142275544 1.6592892410322624 1.3318133247164325 1.2593795819052498 1.1592673185575992 1.118238947667788 1.07203742006791 1.0664886852122866 1.0797766735799006 1.1265421936005346 1.2056758781762913 1.3510833958535 1.1293686637143656
10 22 1.9210575424235496 0.9897509962604125 0.9971653946884048 1.013418289653399 1.0625207310511007 1.0060363665734315 1.0330660009670765 1.0815110449780503 1.1518660935918013 1.1584288846884485 1.168938087462918 1.0013829937716197 2.700018746488029 1.5818382915082103 1.2980229864318065 1.2340313524833049 1.1473064089651759 1.1076867130324681 1.06400492945002 1.0517604820372946 1.059275626009902 1.1050113137385835 1.1763342520532905 1.2928452883211607 1.1172239052145077
10 23 2.9052239299951523 1.4052797062150084 1.283093008450138 1.1091050046086701 1.1023930058151228 1.1458734108129434 1.1424141642358148 1.0744791631126005 1.060939444317332 1.028507929855903 1.0414407833471697 1.2440794884337394 2.3555421532024448 1.0330582500888579 1.0214737216958572 1.051885306152134 1.012301380193155 1.0146307997161843 1.0019482491943896 1.0185311838547806 1.0173826736995883 1.0471172096454209 1.1211298810953283 1.1938857689530826 1.0382854180802499
10 24 2.8951795996613754 1.4194468347671398 1.290053674359643 1.112490197425935 1.1030104200541655 1.1481250969647105 1.150125452675588 1.0816526808308085 1.0736297890228357 1.0455188431664635 1.0725085743554115 1.295302168118906 2.4598006313195717 1.0251661004420627 1.0208335291118735 1.0514300274719026 1.0139796214328254 1.0175128587645463 1.0037256128164564 1.021166790437181 1.018897290744392 1.0486292491162745 1.1204506909353018 1.1979425689927943 1.0415757398304915
10 25 1.4843683602076176 0.5455395764452254 0.5792259665762052 0.5448320211166701 0.6090133983294618 0.46571046027016016 0.5285806954085724 0.5650098852015952 0.5549166933171935 0.5448098016211533 0.5027179656512346 0.45863269094380377 2.912287515797362 1.8833992042539964 1.4839888797131175 1.2595796352373148 1.1454603030414012 1.1193950496132288 1.0646455306276164 1.0410749875516658 1.0781225673095307 1.12876142100094 1.15653134502996 1.0264766567770802 1.0700002319344433
1 2 1.5639629107610407 0.969256187850625 0.974890657476457 1.0478252338501497 1.1220671147385735 1.0733055770202924 1.0696954319022907 1.1520332875396384 1.1197240888649103 1.1497033860398644 1.029023535857832 0.8511613900208032 1.9473927452368487 1.1374112266315803 1.00909296332721 1.0404513889078413 1.0437066178878727 1.036118143175588 0.9994480888724772 0.9959681694242504 0.9796635169508395 0.9657744741605354 0.9915316743407117 1.0396405128754753 1.0197450041419223
1 3 1.6739098601309557 0.6359888467479411 0.6133178328963171 1.0223137356279457 1.0157168905185046 1.0500741604344395 0.9414515908260571 0.991459795651883 1.0279288406501639 1.024979608958455 0.9029351220441021 0.8225514331448937 1.7402493073911947 0.8413177219144903 0.8517073950350442 0.8924480375680687 0.8964355394083109 0.8916245219251754 0.8785076737271071 0.8988692643371821 0.8976383317910634 0.9228222310788633 0.8626155839724258 0.9021302955789616 0.903138953604608
1 4 4.383218075234242 0.5653855561616965 0.6951333248936273 0.8893711958411274 1.0103343953886148 1.0384909046757578 0.982092291494956 0.9612103150032508 0.9822102519275158 0.9639939313452204 0.9012006833001986 0.6981187326043771 3.5625420428873023 1.671430997068148 1.3725399000615492 1.3227503201211013 1.2568604881277514 1.203444360719428 1.1492601370454878 1.1304551320317655 1.174716221185389 1.2601516318388124 1.3621427868211788 1.7282607501380662 1.191065635506135
1 5 5.58617739236162 0.835957837590136 0.346741710539892 0.6874227955234619 0.868206645144492 0.8552215742569057 0.8419148317760508 0.9396447612026292 1.056080268258987 1.055685843366555 0.815335590465666 0.6000970828197849 2.681840669245131 1.1230528929662134 1.002059600917133 1.056564920086541 1.0595843440651487 1.036242577230011 1.0069034603661324 0.9948306510166764 1.0209767956931717 1.1043935142364365 1.218686296520774 1.7315818750457581 1.0252655093714538
1 6 3.392209197756164 0.5577390851601239 0.7212182518868838 0.9227935130251177 1.0795145855525208 1.1120627909327137 1.0579593179082334 1.1166105007526017 1.1364842596254545 1.1213385456924259 1.0598420304028462 0.7665219695680591 3.464485097483697 1.659235468042872 1.359400500196512 1.311365883500734 1.2467706307573372 1.196944467208701 1.1404086126216064 1.112529981139294 1.1358213129227548 1.1962475250781586 1.2617682263532646 1.5077074748726478 1.1806065532688212
1 7 2.367075526071121 0.8976581711728089 0.845335490137723 1.10647970478367 1.1456004768754122 1.1208482632329477 1.0474023671291655 1.1622882927284808 1.2554557161725524 1.2743548727519638 1.0258956873003051 0.7530183472808349 2.3696408164304277 1.0953329583940379 1.0111147917545682 1.0459133443804467 1.0641513465480563 1.067075499759609 1.022707092528977 0.9904087284943852 0.9832597627017984 1.0061758374197358 1.0236589568664423 1.0963750409015567 1.0390653064606135
1 8 2.2407927543953416 0.7743862900654588 0.7530638395727848 0.784667236087484 0.8706731763421817 0.9348954917322926 0.8637098575941484 0.9419675254504749 0.9379512915250117 0.9559898074969412 0.866005386453378 0.6004911631288345 3.5834533509324213 1.6829153493087616 1.3587179895755748 1.2924018363706073 1.2364649822295337 1.186949574079918 1.1334428816931965 1.094243880638553 1.1175171278048157 1.1926791414818312 1.197049868577199 1.3605110877194508 1.1506273501286786
1 9 1.7710475030301553 0.9026078567293172 0.9116613556662381 0.9191796684926167 0.9824334825213197 0.9912443961100036 0.9434732564641156 1.0740086664706665 1.0098757289158793 1.0087837065542917 0.9367587363878359 0.7301831938663719 2.486371159888796 1.4106635894726953 1.205249198392924 1.184234930944471 1.1554020771776214 1.1325347946088289 1.089260225575845 1.059458016420504 1.0648495583880095 1.106098136576681 1.1121365576870532 1.2021865053599357 1.0980455837430558
1 11 5.908189315481728 0.6504683891271487 0.5547025982351613 0.8863079400838771 0.9075825281834616 0.9346460728361898 0.877324815008745 0.9520861773000331 0.9415490539230734 0.8805325483553721 0.5997157016396075 0.5549973913026117 4.060539291703173 1.4496311581326482 1.1667612577111148 1.0948649476356975 1.0311000710898277 0.9879990439700518 1.0178843312250592 1.0915717108383127 1.1779575021499513 1.3514397898800974 1.5200590229315236 2.0609590527492614 1.088733293704032
1 12 3.382709211760215 0.6062491581906037 0.43639768216616864 0.8287134389679403 1.0622198218246612 1.0071979004715381 0.9675038085891409 1.0029480506684643 1.0352009393452837 1.1393527010107516 0.9351088470597528 0.6455995941641436 2.224878256148911 1.108670998438896 0.9788599485588417 1.0376086812273788 1.0312042025585388 1.0064631381074765 0.9665158709307149 0.944718848000054 0.9568066304855114 0.9948399752207202 1.0110720816383163 1.2024587501517412 0.9895661415715848
1 13 1.433208182875651 0.9205021365338738 0.8506538033731708 0.8749499988356108 0.8610779193047999 0.8523182352149651 0.8374624890924104 0.8647966976174006 0.8319928103430055 0.836077517017612 0.7754596733044902 0.6679572599351636 1.6946136481787162 1.2482033472168421 1.1425168434603528 1.1204347516429145 1.0898177299198308 1.0656180472524805 1.0368669107926094 1.023842705962092 1.0349259188171267 1.0516593814521624 1.0706627746645396 1.0882701177194296 1.0366131733958976
1 14 1.6545606946307854 0.8264666808418328 0.8481004821137785 1.0444487079767921 1.0978743751056517 1.0986258527337824 1.0111935362946787 1.1189318538482735 1.1679801417905729 1.2039262620953948 1.0458880004938698 0.8803035054900241 1.782383707933011 0.8133820368972622 0.7909335201314804 0.8423194779555743 0.8761467378835738 0.8808546458720741 0.8614840249591811 0.8797041718783728 0.8794367191499407 0.9037841807379743 0.8995009774664517 0.8870738411270144 0.9005426336707312
1 15 2.1951030013232287 0.6505226151744171 0.7286839054372107 1.0254021987002162 1.134141612047453 1.1343835207171342 1.0710227519158027 1.1791928742488542 1.217289938800164 1.2416086782237412 1.063632015069833 0.8078551472539244 1.7859349742313089 1.009868882376462 0.9690438711177471 1.0465533000404053 1.0405534129741814 1.013169342829635 0.9681408852726712 0.9537141286813801 0.9479528191971545 0.9910913170022243 0.9937006443118583 1.1305212612818358 1.0073494923427646
1 16 2.6488095436725305 0.7146930929845969 0.6685828331227963 0.988034227314074 1.0911410463332383 1.1475534026438297 1.0698826286294658 1.123608117955917 1.2607461320792208 1.2111038069967206 0.9779323017755396 0.78264709851215 1.741693080521423 0.9470612727953763 0.9403360458766339 1.000054259507964 1.0004859499776741 0.9792958672388888 0.9541042460879963 0.9531979749214917 0.9660953806344671 1.02122871272282 1.0443397055599566 1.177673974938306 0.9930989753890753
1 17 1.6204422956867672 0.9582676932810804 1.0104729119341425 1.1828836326271002 1.196993104847853 1.1561720367199193 1.0910893494046212 1.1022667702397204 1.1343972174673456 1.148022664017064 0.9512213610254335 0.8061326713684362 1.246145648589531 0.6253615643826319 0.7524601137422154 0.8624869964802572 0.9044115666235576 0.9142042138211404 0.898292020200337 0.9280164471490393 0.9071741417792272 0.9269537867671989 0.8906190926105059 0.7846859967553638 0.9290972646773314
1 18 1.9920760671824058 0.9924421706853018 0.9039963249623783 1.104489388575724 1.1580124670522784 1.1155711008142606 1.0424478132236605 1.1591234669366617 1.2272336050588053 1.2610935197816606 1.2124755422454037 1.18745564853647 2.290673263568436 0.6389133678902552 0.765897099235327 0.8307506752495853 0.8505527329206911 0.8446298846383646 0.8334445314852139 0.8430012304454699 0.8341528411147882 0.8176794516026663 0.7808868245266877 0.7288311236357465 0.8785250854119631
1 19 2.4208684453232348 0.7262429570833806 0.657991027871957 0.9551480967643596 1.0999441949160642 0.9942649952152911 1.0647762719934144 1.226479886503693 1.2725350668341806 1.30320026943118 1.0883351118140405 1.0457617343889383 1.8434269738662816 0.5538706482968427 0.6894664738002683 0.8012857790803105 0.8757658384241384 0.9060666437049861 0.8838791626288335 0.8541748399354808 0.8302861499984938 0.8321633802482583 0.8231897712783729 0.9140443830094491 0.8906106977049126
1 21 2.2505548333705554 0.6723765900102313 0.7502680983704596 1.038316227565 1.1322045420369204 1.1467191608594087 1.0850886894065974 1.1996386353632913 1.2412479241674717 1.2489562319639576 1.0629239702954676 0.7657707125276974 2.1379633107026703 1.165449656279461 1.070078405243904 1.1175972844459807 1.0926541660902853 1.0539490126820616 1.0008427618178477 0.9842322286843375 0.9868045973133776 1.0358091614165454 1.034136054051955 1.2021888941583943 1.0476353429194272
1 22 2.1186807903751377 0.6921904493361879 0.7625233663204916 1.0543095569702692 1.166285728565492 1.1673960523324785 1.0991581664611974 1.2150699458004308 1.2537943219108207 1.2736443903735444 1.0804190570765937 0.7935086919278 1.9489832431109961 1.092949244405565 1.0339044174831333 1.0938983919106826 1.0785388209179503 1.0433322370688103 0.9930846568897596 0.9722847927873074 0.9676219358507419 1.0130195796259895 1.0112308784768291 1.1439815758097986 1.0365078907566427
1 23 2.0859824806394935 1.04271687742578 1.0118293800648743 1.211057811974952 1.3068698904958844 1.2347513484160482 1.1503372991506902 1.1301180402202815 1.1549401314384684 1.1353505263919792 1.0002464651321898 1.0514705122407109 2.2129634885257827 0.6697376329152925 0.8178421455438603 0.911234315714075 0.9383536686337149 0.9437567006273936 0.9253526223094973 0.934477635042376 0.9301235806709939 0.9554607290439493 0.9712305556436318 0.9787305758932531 0.9630458894379503
1 24 2.076893301019858 1.0492205486966988 1.0167500156319915 1.2126522621036881 1.3082150024008763 1.2443381251273908 1.1566605042024567 1.1434499957182902 1.1697288688741543 1.154226176962568 1.0319707843214228 1.0948371376226667 2.331114669251774 0.6557841865584841 0.8164738494658286 0.9109403229046534 0.9390745823738967 0.9458254674679915 0.9274417030124765 0.937737941544906 0.9319484920606189 0.9558194532664288 0.9701828817826974 0.9828220323511966 0.9661453305814883
1 25 1.1152097673211874 0.3884970673393645 0.4215194631055042 0.5385390530263581 0.5962013293458459 0.5808271734478024 0.5831878525378749 0.6190915824420007 0.605838826225331 0.6053810387162972 0.45076740320032627 0.4053832848329671 2.0849548026796665 1.1146443403213733 1.1300771302272101 1.1279856585719654 1.0968473009665483 1.0471740867660282 1.009580694422713 0.9555576197346861 0.9686361680124987 1.0725977878999209 0.9867829681689047 0.8680057328398911 0.9901753554138774
2 3 1.4652227816248484 0.6574260662323933 0.6597423717564297 0.8936578559544991 0.961472329388167 0.9362302142654955 0.8885357576021137 0.8679795666108988 0.9119173628068101 0.8879678396704697 0.8616662946579217 0.9494572857414063 1.3743707707639312 0.8009252923381144 0.8500920206403121 0.8602360455199892 0.8577818274169722 0.8640873187350153 0.8780527432447176 0.9061932481973386 0.928659786922359 0.9340503022158082 0.8816644452570452 0.9153501497266793 0.8856179375718258
2 4 3.5074409642530693 0.5168190686287197 0.6860681089910655 0.8155138084520799 0.94770301329299 0.8960847998029489 0.9742209842508152 0.8449104909740186 0.874090954738367 0.8346564451680454 0.877197194170703 0.814088100630951 2.721874009088068 1.5386226410856665 1.3727713703777251 1.263645466236042 1.2003113635811098 1.1526617267195995 1.1325405608368868 1.1385946142514187 1.2049587603696716 1.2958554079134592 1.403506783191898 1.7087497706718984 1.1679309082543683
2 5 4.993547168721691 0.7476546183735364 0.4210729280058322 0.5928831895269997 0.8027996257383059 0.7598998095039848 0.7554154891413234 0.8485857408087145 0.9355790977772077 0.9162830691506857 0.7902432559043799 0.7053164371561463 1.975901259528263 1.0463567056692218 0.9933058909585167 1.012626396762464 1.022070872921127 1.0011837696764778 0.9940491201017362 1.001014312708671 1.0513582153424441 1.1320033090032176 1.2581639801938138 1.746010224602505 1.0051340239115998
2 6 2.8023859799963504 0.5468041055843256 0.7046359175207122 0.8487555926227834 0.9945943190364914 0.9639919336865183 1.0335200632399046 0.9562770057996367 1.0186567298587137 0.9705545905555197 1.0337424481851092 0.9134161738739571 2.5753842542003547 1.5280923984410992 1.3559481017937902 1.2530623181242904 1.1927544769359153 1.145099618739967 1.122071223218882 1.1204998929942225 1.1626593078233467 1.2272416240016992 1.2952128116635768 1.5060153514133163 1.1574615477576253
2 7 1.9451826348013004 0.995257986176478 0.869508251050081 0.9959457951891638 1.0777522728188205 1.0146830899275288 1.0159230759252407 0.980031551391697 1.1183337854257518 1.1049071780085293 1.0179639161628753 0.87337815644646 1.364022925422608 1.0306931165686788 1.0154423347108772 1.0105557323177041 1.0224497931918395 1.031596683244332 1.0048509857114374 0.9919367877025591 1.0055852244841472 1.0419936110721608 1.0419679861630267 1.097843639124169 1.018753213901828
2 8 1.9059973679174251 0.8309323784628394 0.7709762908864471 0.7334307526995747 0.8028741222300826 0.8051563848915574 0.8286055918108215 0.7949542228634794 0.841024412973886 0.8251244512105939 0.8576824909421271 0.7158817590373885 2.6574313574617614 1.5560182322999585 1.374869506245106 1.2357139765486245 1.18049377370619 1.136120833780035 1.1088387984137855 1.101887177623153 1.1457930057361563 1.2252449589157135 1.230499437165466 1.336688241008484 1.12827993474065
2 9 1.7159044669920878 0.9689881374749143 0.9226185721050246 0.8903013626878725 0.8899979348741023 0.882883527407034 0.8975125108237034 0.8969554006467448 0.900971878840931 0.8752818185546727 0.915447880184273 0.8713953254515868 1.5257826038326379 1.2945738131020759 1.2287041213564065 1.1351197984764523 1.1080997102493608 1.0845006128854675 1.071203144770165 1.0657303548437618 1.0847634082174276 1.1442719995204196 1.1458643183702955 1.2184809292323637 1.0767075702351512
2 11 4.688194697720566 0.5850426259833016 0.5767765577215201 0.8111001866891437 0.8700429731618515 0.7990954417192444 0.8519408559709889 0.8176394253695066 0.8307410830138223 0.7615712833558702 0.6013691908735006 0.5514215134253849 3.3802704029150266 1.3386273214766882 1.1681822931864323 1.0275782612913482 0.9865367994591454 0.9485712631447507 1.044935304313187 1.1041729638997757 1.2203752354281396 1.3861114514898443 1.5719395197116732 2.051754530849493 1.067346752169931
2 12 2.9271324404393506 0.5973754940912237 0.4901943324151592 0.7133771136937567 0.9261346388511308 0.9605166872669995 0.8820212797702283 0.9134118891801267 0.9187174135114342 0.9798641040029474 0.9073762968286881 0.803483730955083 1.3361433655499295 1.0002556962863125 0.9692526766867456 0.9965812659262061 0.98848604166102 0.9720255979711347 0.9558950276710229 0.9448725808847225 0.985508134093503 1.019895971095423 1.039453618617221 1.2019909003998186 0.9703312231455099
2 13 1.9821215516977087 0.9957082612483147 0.8798036539378149 0.8549446420552419 0.8278564769786141 0.7437929739660792 0.7839497690529352 0.7580315193214582 0.73286337989722 0.7207890303044598 0.7509625523356879 0.7832276957317156 1.2084089531689093 1.1844410523816957 1.1814729123181813 1.0730368812097308 1.0402933443448448 1.0277429522677788 1.0240175391300568 1.0317167257415478 1.0578629839068696 1.0751028257150725 1.0864081302144868 1.1175258774028465 1.0165805321063694
2 14 1.6951059801346013 0.8773008634870736 0.8732238207681081 0.9386837155929463 1.0103785080974648 0.9978550002123888 0.9675148669433092 0.949558228941593 1.0418880176188496 1.0441358630849054 1.0121097976314344 1.0219519972668423 1.4127986995953499 0.7490426678617836 0.7651251035615695 0.8199051076349165 0.837634725973565 0.8517899945327343 0.8653529468872097 0.8858647609065442 0.9069580875889147 0.9306120164081122 0.907258853801673 0.908788141162637 0.8832102615968038
2 15 1.608376620395343 0.7041014586811796 0.7453270921802919 0.9429412018188063 1.0015681012799327 1.0418333040475907 0.9924138712190259 1.0293920138165493 1.0809260050470464 1.0759141243230606 1.0423737524439167 0.9591522405021901 1.0647004634783708 0.9094646534693938 0.971625422375178 1.0058085012223723 0.9941075221994518 0.9764264643682301 0.9630840369921435 0.9548400716261871 0.9690361849825105 1.0220490798098354 1.0232059411041128 1.141980914037974 0.987823019739157
2 16 2.1207952372270404 0.745017062506644 0.7162833199935318 0.8615412484426455 0.9867355861567012 1.019400907971692 1.0127428328338983 0.9969334690404378 1.1302741896593043 1.0510345846004499 0.9471286700533162 0.925144450103373 1.2741248549020576 0.8468023069474431 0.9423351201906645 0.9614733218660702 0.9518939470355468 0.9500327543053307 0.9524946070969288 0.9612694460330158 0.989910113512438 1.050969979055686 1.0699639557426737 1.1748783659268731 0.9738169895475756
