nohup: no se tendrá en cuenta la entrada
found 25
Initiation Target 352.5-7.5 7.5-22.5 22.5-37.5 37.5-52.5 52.5-67.5 67.5-82.5 82.5-97.5 97.5-112.5 112.5-127.5 127.5-142.5 142.5-157.5 157.5-172.5 172.5-187.5 187.5-202.5 202.5-217.5 217.5-232.5 232.5-247.5 247.5-262.5 262.5-277.5 277.5-292.5 292.5-307.5 307.5-322.5 322.5-337.5 337.5-352.5 Overall
########## SPEEDUPS
Initiation Target 352.5-7.5 7.5-22.5 22.5-37.5 37.5-52.5 52.5-67.5 67.5-82.5 82.5-97.5 97.5-112.5 112.5-127.5 127.5-142.5 142.5-157.5 157.5-172.5 172.5-187.5 187.5-202.5 202.5-217.5 217.5-232.5 232.5-247.5 247.5-262.5 262.5-277.5 277.5-292.5 292.5-307.5 307.5-322.5 322.5-337.5 337.5-352.5 Overall
10 9 2.3984822999848836 1.1931416665825685 1.1083804074353105 0.8767342700229703 0.8648972580318383 0.7973438426230213 0.8332723641189699 0.8769834662683507 0.8781647834984998 0.8779953398994197 0.9440455313949971 0.9020915825593413 3.123847570133223 1.8734645932650222 1.3964087449315137 1.2526211849465303 1.1781176348144575 1.145953525887473 1.1165932564707135 1.1171328733482746 1.1199415944127002 1.1720658122248493 1.2630526242415283 1.3807686483530544 1.1344285823131974
10 11 5.298737992495343 0.7849950010892814 0.760421697174787 0.8407143685916014 0.87553062678159 0.7694892168819887 0.8598915793455215 0.8241039940051712 0.8671955757361466 0.8072297546746484 0.6844633148903645 0.5930951564245747 4.324250802049821 2.0182172400964387 1.3667973777544227 1.1687239553358124 1.1066221815927757 1.042998252260566 1.1388306801086105 1.184506492226804 1.28017456658582 1.4409841531857253 1.727860808913968 2.176826888615034 1.1670924869181905
10 12 3.200522814660761 0.7014900443020454 0.5254392662114244 0.7082363119745302 0.8828732763452914 0.8720428115572673 0.8650918804059351 0.9083374417612238 0.9178747652220658 0.9580732397139196 0.9428778503444537 0.8376306167602767 2.3389200035767956 1.361923537699366 1.1242297803570578 1.100005822795371 1.053401141056302 1.0241100759129091 1.001372230084195 0.9913924553968069 1.0161053792033103 1.0419758741976648 1.141070943731688 1.3019335652296697 1.01999472272962
10 13 2.5173087696738845 1.28154118729262 1.0853679051383596 0.8828458712925312 0.8583927379395007 0.7145099385600118 0.7643683395563964 0.7863974447769301 0.7492246386669396 0.7709655416709239 0.8278086102764433 0.8449842292024475 2.6975483238268216 1.8628901678321963 1.4169016765358207 1.234977381141583 1.151064241597293 1.1299525316373547 1.10637449973835 1.115377769403057 1.1230825961100437 1.1376075726427497 1.2367438354853415 1.2586715339989465 1.1133638377369537
10 14 1.801616906198281 1.189905958836092 1.1038883886525217 0.9530298062278153 0.9699193100507907 0.9739150578548114 0.9839429396609451 0.9715202378860454 1.0570280141888815 1.0849567471447428 1.0930807998003031 1.07150709489308 1.602472136847743 1.0838467250265698 0.9673517963254311 0.9512698181478872 0.9530636503121825 0.9322108469296282 0.9375949377776601 0.9589834576142406 0.9587745217198615 0.9816549858513822 1.0310745474701006 1.0350313154653568 0.9657963174067593
10 15 1.8948407469440383 0.9223994080063501 0.9434251163061994 0.9706880297416219 1.020474470119347 0.9699162032091153 0.9987730356969683 1.0350248845323093 1.105423193576783 1.1146596512318971 1.1239369735892506 0.9947348712385519 2.2386925577960985 1.4339231109320676 1.2098075864091593 1.1691640206685265 1.1058473688178798 1.063007460461036 1.0359195842776612 1.0261611871204166 1.0314852493731799 1.0782981937344873 1.1465818114128183 1.2582035183122111 1.0765897630719832
10 16 2.3629957285921903 1.0197286639673155 0.8652184871650568 0.8586842080278013 0.9855047678638629 0.9614866126355893 1.0411995492181116 1.0122397464327362 1.1455779265720163 1.09207297513928 1.0282789960687106 0.9541539775332545 2.2424164419374915 1.3380964329790226 1.174092505357284 1.1117659881924533 1.0659790775315912 1.0391383658165942 1.029817506267183 1.0338079293207776 1.0462871922124095 1.1034114648015834 1.19790494602504 1.2950888273920218 1.062295579096051
10 17 1.8359640779819548 1.2077758364053226 1.1818926752211023 1.0320178218772948 1.014970712773329 1.0002448296533553 0.9974438368899089 0.9935920948481369 0.9958076358373059 0.9860491395886258 0.9512728321831242 0.9380778992056972 1.0709133545999387 0.8175162385457383 0.8870985079268502 0.931129767647342 0.9342973804162769 0.9378258340659382 0.9451385478201227 0.9712191712460488 0.958938033800707 0.9771055734478642 1.0088164778322257 0.9504347719922133 0.9558696971354381
10 18 2.140077889229701 1.3402115862283048 1.1404948299955924 1.0132844147436144 1.0163477847353943 1.019747524704931 1.0186834892925951 1.005667440108706 1.1074944553890422 1.1409228801701923 1.2349536254565743 1.394413477362955 2.0398833594600947 0.9650646336108553 0.9606290472945841 0.9380011617190339 0.9233313792853801 0.897690805598303 0.9128040779897967 0.9195385272892586 0.9116424865363357 0.8977868438502753 0.9171949143893193 0.9048686654538358 0.946144493879252
10 19 2.0294954814839197 0.950921190814571 0.7815688363930802 0.8539930392369425 0.9640682100779696 0.8750687803695748 0.8845978515692998 1.0317077968977713 1.1224145097705385 1.1227784840360908 1.0957798951599762 1.2040822615834268 1.9474915686350867 0.7444271536027511 0.8162587669285366 0.8790627031615421 0.9077325946001248 0.929018108857863 0.9089223104738078 0.8915245346624256 0.8780357549515422 0.8897872033957733 0.9172105003007267 1.0090577276674277 0.9162135800572254
10 21 2.0732858164955634 0.8810558862264571 0.9016467037395541 0.9520922532537359 1.009812619575548 0.9262285095912834 0.9772984539647738 1.0149887038133576 1.0900186705909802 1.0860176277099898 1.0966030667768756 0.9597731958183924 2.4715842047311765 1.4976346968665348 1.238563211164854 1.1886811298586615 1.1104854262146278 1.0646910683382436 1.034837916953298 1.0327106119533869 1.0471065704245466 1.093211451008188 1.1697576410478707 1.3116194144563327 1.0813839078047471
10 22 1.8910150676740607 0.9062657180293622 0.9123980599743987 0.9631934140943357 1.0162499982568387 0.9589366216818543 0.9922919003618654 1.0318386781243365 1.1007154416774185 1.108651254638589 1.1171047044934914 0.9861978264851957 2.222405145662961 1.4250922691810148 1.205023058610345 1.1639147970017083 1.098256957415945 1.054982569780545 1.0273686725434221 1.0186416597759818 1.027199620711155 1.0724487054896956 1.1408598187656902 1.2531245097079566 1.069783481601208
10 23 2.433134440730193 1.2945188374289378 1.16315718966061 1.0603001466249633 1.0468396963727178 1.091385149622513 1.0876023050822152 1.0230101941842005 1.0096822278778612 0.9750809704234897 0.979410843018712 1.1937725299613595 2.2538301810834924 0.923575257041129 0.9480416335369678 0.9861134935620801 0.9668514449949808 0.9651642387050842 0.9674568271812212 0.9828349254296254 0.9870135512499366 1.0155950154928763 1.0891145359564927 1.1652567007596066 0.993054780980584
10 24 2.4064166506409492 1.306655048181019 1.16817401202034 1.0635163907741498 1.0473579553027754 1.0934346147979097 1.0954111965370121 1.029777533963938 1.0220264056178818 0.9920413105062581 1.0103259977273222 1.2461350644906553 2.375812037116207 0.912029214017465 0.9460434425763734 0.9853480838375906 0.9683729857319532 0.96764502148927 0.9691760942224039 0.985813462812334 0.9888436148787592 1.0175425769827602 1.088810314689676 1.1694844625840441 0.9962813877002267
10 25 1.448551816729106 0.49704127617089133 0.5097684152681307 0.5073777346891923 0.5761912338015297 0.43076724109244485 0.5050932619440336 0.5260761083263592 0.5166864380999397 0.5020934202523851 0.45149772645424896 0.41483747428431433 2.559230430889951 1.7107599287268658 1.382681219640873 1.186261050386997 1.0890616041201884 1.0667045962089579 1.0235391204469024 1.0023589072268864 1.0398212558299482 1.0959260707655951 1.130874095774492 1.001047687876887 1.0193534276690892
1 2 1.4639989872813481 0.9596542692013564 0.9699115557543264 1.038765066086864 1.1064892504535795 1.0925046841412305 1.0632726859236998 1.15090368672384 1.1090043611384186 1.1405573288615187 1.0222637661137242 0.8430509611923422 1.8883033520586874 1.138242036390756 1.018432373470314 1.0415510628534537 1.041700209186855 1.0341791205884487 1.0009115900010013 0.9938654064826592 0.9789188459732258 0.9690171155627406 0.9931101252896487 1.0491981584401242 1.0191936098620447
1 3 1.6464684458882342 0.6355453934656369 0.6290611695038792 0.9929566445554832 1.0043950403609891 1.092557731504352 0.9368670079881731 1.0165220823645658 1.0329162719837601 1.035509149011168 0.9106133715842992 0.8263118710789125 1.6687958116162065 0.8657834514020525 0.860876996629944 0.893040794231087 0.8970258724720497 0.8940590441285019 0.8857498337760513 0.9005469796210402 0.9025295124388911 0.9277636512491667 0.8694413675566728 0.9178427572347797 0.9067913358973541
1 4 3.9471917897408555 0.5773591925293936 0.7178170225350132 0.8874291314839731 0.9988384781382326 1.0366797540527832 0.9780755874451446 0.964329720189833 0.9787719385885099 0.9551211887726885 0.9010828946311122 0.6873597772663816 3.4765461966747413 1.6609457334381705 1.3688491964096559 1.3093925823412118 1.243845476346231 1.1949220943588343 1.1416270262547905 1.1224729891105174 1.1646734460699457 1.2467199495961914 1.3342265324741802 1.6536997419166002 1.1809236106210999
1 5 5.476204400734694 0.7867140839894794 0.3327939493782855 0.6481090929984669 0.8329809895938579 0.8498993189541177 0.8173437643135586 0.9012543547251048 1.0242575173508917 1.029488482057654 0.8044706885377755 0.5875141007417157 2.5102039990315532 1.1059233427926065 0.9858499357609078 1.033468292460109 1.0350480335427272 1.0155682266809063 0.9895969671708383 0.9773824605016812 1.0052268527520751 1.0877711753629051 1.1964721584228055 1.7056511067179638 1.0053637225932879
1 6 3.3821063208725826 0.470152263981907 0.6396266304538444 0.8474231027207078 0.9954337295928651 1.0548721609805096 0.9976670996022285 1.0491308885073203 1.0697131324614724 1.0573081352858569 1.0098921690905311 0.7485836882367146 2.967367537833811 1.5031044221094465 1.2587061102408545 1.2242888346523721 1.1701088275486462 1.1317458969442367 1.085731469526024 1.067882770840843 1.0954885119998474 1.1543286377650666 1.2271858449706718 1.4936189136487292 1.1205346691733824
1 7 2.300208412024394 0.7971533454762202 0.7672029984498147 1.017966426452222 1.0660699608300266 1.0735225246579656 0.9839007895732926 1.086247487396575 1.1784259421556411 1.1998418708077225 0.9750802743779529 0.7409263099202634 2.006355321208609 0.985380962837208 0.9265926373129237 0.9717947272718637 0.9955171676801992 1.0059603524710965 0.9732117807923453 0.951072977406937 0.9476922336668548 0.9694814654875314 0.9919019272821319 1.1097651697743294 0.9847114648085447
1 8 2.442872837992539 0.7011544848275172 0.6853231516327751 0.7199815915773475 0.7994833799348328 0.898142310853782 0.8103172233491553 0.8693209151805752 0.8785128888279898 0.8920267169893062 0.812592619848349 0.5758342119099712 3.1354517818707586 1.5432779500048102 1.2638900922140963 1.2070768701836174 1.1612184701756412 1.1227990854733212 1.0777071171124826 1.0513022889915211 1.0744295959675052 1.150038145009335 1.163447725389685 1.36167210698428 1.0914476182087973
1 9 1.8195483843385192 0.8056607381802431 0.825412818953774 0.8549988215095521 0.9043759842079286 0.9417191466402184 0.8883293216995893 1.0008731060504645 0.946882210367502 0.9426989964896193 0.8821374537336983 0.7155799187023733 2.07377235771252 1.289361198896178 1.1136306674486294 1.1044730687973223 1.082360791097539 1.06964408603064 1.03499069785403 1.0169962595688347 1.024225495581733 1.0649695689140593 1.0790093741938842 1.1977270271507872 1.0404761730934862
1 11 5.48993940166918 0.5860030198844817 0.5506184834254279 0.8565581354193921 0.8829778888802923 0.9205700342750037 0.8624747034929483 0.9232764754985213 0.9296222575234048 0.8709948092929121 0.6082406569035609 0.524530090009925 3.7987338387344414 1.4169187692436054 1.1381713162797904 1.0702840517723216 1.0100424046775376 0.9715367217260868 1.0015632332344542 1.0734254203297124 1.1594270248857388 1.3306985364950967 1.4909765714610077 1.9855280026141575 1.0682762867731461
1 12 3.47844984253572 0.5663535228323755 0.3861961982464944 0.7431380688561984 0.981820601631441 0.9877580206276456 0.9053714403615096 0.941781969037609 0.966621829611537 1.0612129229659606 0.8838006180334875 0.6444145802033575 1.9062145128532992 1.0018869313270335 0.8962666832914294 0.9632141669718753 0.9642927270796061 0.9467301560541624 0.9188944611520783 0.9048550019731485 0.9197271833004866 0.9566107964568283 0.9745964951119857 1.178315819029775 0.9361199127912837
1 13 1.3424293978225692 0.8956138182096921 0.8347216392048658 0.8582210722595136 0.8398295017675239 0.8632402534988656 0.8194558935101265 0.8572113288678801 0.8197075189095803 0.8299874401238094 0.7780460100771522 0.679648854876823 1.5763096888141073 1.209308568199977 1.1184582348069139 1.097120321632015 1.068187308425907 1.046973251985738 1.02187457477195 1.0129179326692213 1.0242901920293148 1.0427479356465315 1.058754878920252 1.0871952082618093 1.021078292846683
1 14 1.590790443898112 0.7917379931346048 0.8288103067836085 1.0075380562755847 1.0603960468665954 1.1135646587742356 0.9878291213949985 1.0939146585272401 1.139011779032981 1.177360134301285 1.0236205940993157 0.8775941531654309 1.6826982666263737 0.7850656947016209 0.7685889152508452 0.8254972517939025 0.8594848118031166 0.8629718336394416 0.8510464908320359 0.8674043328397184 0.8706336534001564 0.894175759754962 0.8912777647347481 0.892817468167549 0.8860202864248138
1 15 2.1752207849313776 0.6204569869752777 0.705666479938565 0.9738035768044967 1.0909444304212104 1.144705192712742 1.0358771144159657 1.1425699412543382 1.1855085921697377 1.2057072926022407 1.0368667867954233 0.7975435577265064 1.654233815431516 0.9925369610693352 0.9517565015927826 1.0231924131555534 1.017288682333402 0.9915275627646801 0.9538122593147447 0.938177878428286 0.9357323790951906 0.9764377993840698 0.9833818727578946 1.1287205541631427 0.9884545464503094
1 16 2.534799536975243 0.6864283452587577 0.659486571428018 0.929894143429796 1.0556836622974854 1.1457720565511902 1.0506466476701413 1.0938427872729628 1.2259506403096085 1.180752146166469 0.9594768511740759 0.7733622332066876 1.6382053071334592 0.9226526095587142 0.9188835922796 0.9784849712729142 0.9804038716711768 0.9597997888112514 0.94090592518167 0.9370460329968863 0.9527056425381768 1.0058554589017934 1.028187246381345 1.172004536054159 0.9751987036647632
1 17 1.452002026605225 0.846561210495291 0.9083421795355499 1.0896897736586824 1.1090655459430725 1.1113154759539698 1.021893121099795 1.030447874123067 1.0591254892297988 1.0694783292740653 0.8902134767539289 0.7693493416860426 1.2129465482477297 0.5575410104079874 0.6820945711030517 0.7978879800198427 0.8433539816892066 0.8575995107348353 0.8506171201508418 0.8862134228815235 0.8703799852595204 0.8895403848615105 0.8629378963696874 0.7813498236573391 0.8766305095196419
1 18 1.8569128866707132 0.9377988653658335 0.8807344747964855 1.0620961142461733 1.1251208052148307 1.1510801915808078 1.019430731681245 1.1375909817240266 1.2001068192937259 1.2341538350932144 1.1722407902362646 1.1492571481600677 2.1510820076881494 0.6330560372660919 0.7545499788573486 0.8183595599387391 0.838450033161633 0.8304453497889428 0.825721441365507 0.8353417797682765 0.8290264266849844 0.8116739074697882 0.7823524454475819 0.7457065170209601 0.8673686008365582
1 19 2.2855019688845633 0.6434218447799226 0.5973229084055849 0.8650125087105139 1.0186275167880419 0.9552161483147503 0.9853534695092 1.1388431096458043 1.191293678343733 1.2263647282924988 1.0294648632830714 1.0253868784998643 1.941716557910859 0.4822863682711228 0.6117327630178118 0.737493945416281 0.8134603818176092 0.8474441853289897 0.8380601206834181 0.8158149929316466 0.7991005878790908 0.7977113568437737 0.791403976661238 0.8950137941201746 0.8397132181519592
1 21 2.3208385009405372 0.5899891344915457 0.6688448626095116 0.9510259718308639 1.048973620082192 1.1162082073006465 1.0187046397267845 1.1203148609567273 1.168368266601444 1.1744048069447075 1.0120932403995626 0.762658549161226 1.8163930292156831 1.052161436269345 0.9821173204536073 1.041815498100699 1.025833855183749 0.9939041148155385 0.952409165795077 0.942748376050395 0.9495106729800592 0.9944825234584038 0.999641347647911 1.1834237434645918 0.9927920456619274
1 22 2.166605625856241 0.6106226791079787 0.6838057335336497 0.9652666468073154 1.0792466156162122 1.1381443977732377 1.0321964026144805 1.1356262442710368 1.1805166380827774 1.199168125067561 1.0305144118940586 0.7898320630330815 1.6529296397414441 0.9860782850999981 0.947925339225095 1.018843546294206 1.0117251055280563 0.9840303447226127 0.945431448429708 0.9312861383395866 0.9314328704245328 0.9721513072130363 0.9779866286361629 1.1237979964933043 0.9822004538929135
1 23 1.9916916118847476 0.915964311962147 0.9093328659549205 1.106292091469139 1.2129399284901772 1.1866764022393355 1.0824636820017632 1.0644252885456666 1.081321964343129 1.0570414053219133 0.9369160671814064 1.0042002177014933 2.26451474589474 0.6146542424176885 0.7448573766312301 0.8459889028366825 0.8787944468738792 0.8868482453804692 0.8788774644117372 0.8938181608363313 0.894895993604925 0.918219618086649 0.9417661420251424 0.977438355466109 0.9109560530907164
1 24 1.9680248488076602 0.9220914234540423 0.912964452185812 1.108525927897664 1.2133474240153368 1.194922191870711 1.0890343916872187 1.0766398389223921 1.0954967895190493 1.0756559337736793 0.9680363564732524 1.0487101626453774 2.400652091245281 0.6007887096204886 0.7417428733643671 0.845323637036265 0.8792179334097268 0.8889077601702015 0.8807218118766937 0.897313130583557 0.897052860901204 0.9189410809905412 0.9410109275796448 0.9807933419734661 0.9139842695485407
1 25 1.1587536084660328 0.34373885181240865 0.3723835266319345 0.4908145541472311 0.5430960884704713 0.5414373580967919 0.5360575430382094 0.5684075301602476 0.5547259991759612 0.5497044222352641 0.4000905602536442 0.3660438380373796 1.9526592922494377 1.022025210995695 1.0487290057122403 1.0496737697211436 1.022505319682103 0.9853960518615714 0.9574249335412146 0.9111042599451186 0.9252764417391722 1.0291139082172893 0.9656425841784004 0.8735780367191737 0.9337069064121265
2 3 1.480115426061119 0.6675241497408914 0.6772430001996003 0.884736651319121 0.971404898228992 0.9327139730558076 0.8968375856794462 0.8674309520053304 0.9319271688030507 0.9039550274052179 0.8787891640396974 0.9624975008697723 1.3939394756244328 0.8131580020874244 0.840856455334791 0.8603999403319852 0.862583894531962 0.8674096824796841 0.8832240929714449 0.9099201095491043 0.9327279958486783 0.9392252129372045 0.8831829995974867 0.9216756137084182 0.8896753337369339
2 4 3.322902825160993 0.568940724972682 0.7144303256794556 0.8221182420420885 0.9447743713534528 0.9009209314729577 0.9738932862542243 0.840995826590931 0.8790072182736124 0.8338423459961247 0.8826347457176502 0.8223894378948994 2.6141449047004346 1.5026941683191464 1.3528195267560474 1.249775040489547 1.1888416064298981 1.1502700220904027 1.1298777695340558 1.130602257861116 1.1954276279949085 1.2797058892348572 1.3666640469003517 1.6347869908412918 1.158521193027113
2 5 4.8950944257887095 0.763666021758038 0.406636872415682 0.5608837971702743 0.7805222331736787 0.7449138207830478 0.7407739701252625 0.8192221476816164 0.9099735259786625 0.8988904409216186 0.7915574796411453 0.7078286815262487 1.8704405583885833 1.0139410049975022 0.9614414964877432 0.9889030974368566 0.9993895458596388 0.9847674144877491 0.9800053268180509 0.984970351638412 1.0343428038124842 1.1151209668966588 1.2326857669971085 1.7112233891489397 0.9861739216059455
2 6 2.9538389804569194 0.45545110576063863 0.6389281229129806 0.7805733544634641 0.9355219024056503 0.9037279515389564 0.9823502549341302 0.8987342304095536 0.9624052760531165 0.9236663893533851 0.9875560480237766 0.9141654443562137 2.1514449393207093 1.3594069160295152 1.2374943163699477 1.1694800422954805 1.1207873344594041 1.0903109991718642 1.0750959413416135 1.0771794084487256 1.122407473898122 1.1836201740415624 1.25582225572767 1.479160302852851 1.0992094644141779
2 7 1.892037019813624 0.8784957929428433 0.8063817740181719 0.9223778013282374 1.0205580923299733 0.9534638173797849 0.9625622510553208 0.9123369707997963 1.0560148520296924 1.0497318555587245 0.9702701336203723 0.8663780609506211 1.1953656603127432 0.910229624863672 0.9112172128848703 0.9376879435149644 0.9581944697551145 0.9771929790566667 0.9612092749715091 0.9551863201886335 0.9699777688386615 1.0036155380069847 1.0045604701994788 1.1004953026502788 0.9661196044664072
2 8 2.1642008846286385 0.7342321050709383 0.7161493978026962 0.6729626830416289 0.7639369834888914 0.7462267289486106 0.7816756213042627 0.7458240415849164 0.7889592846724586 0.7787728797040804 0.8033923488793158 0.7079653443960944 2.2753329472426223 1.391944483448297 1.255608296165052 1.154787399204144 1.108723753601618 1.0834946311289242 1.0630211875371176 1.058070179678504 1.1033241894440506 1.1800012540024247 1.1925864468923892 1.328942237379733 1.0707663860137866
2 9 1.6996482654660148 0.8529203465419701 0.8513497477012624 0.8267340259112085 0.8415513993486358 0.8243009499768212 0.8441945992650187 0.841108401866597 0.8537807677461985 0.8255496377235478 0.8606821831209917 0.8621783751802417 1.278268155173798 1.1529113736209315 1.1138512002938004 1.05935607527523 1.0377707968510943 1.031550280110606 1.0256135927040653 1.0236206555700724 1.045092104379274 1.0990169887993884 1.1074872455237026 1.2085074188709537 1.0208444236602352
2 11 4.607441018238554 0.5566959499932895 0.5787141479243629 0.7901163008854577 0.8615151199294285 0.7838613048005527 0.8401644261515749 0.7959136662151183 0.8318019862269896 0.7583492946754591 0.6124606921483733 0.5543426024163604 3.0814729010395423 1.2807536426305932 1.1302810340973337 1.0102728304244357 0.9657281945524436 0.934827105151023 1.029760987537783 1.0850622875185907 1.2020575854234468 1.3648378492385635 1.5349896366228857 1.9696896736329539 1.047771755856396
2 12 3.0750159877717693 0.5502532858377509 0.452793113311838 0.644804056552422 0.8750922165296167 0.9015256269213491 0.8297585944317094 0.864232391732505 0.8604047402078442 0.9221494508469305 0.8611036327446664 0.8056604501618463 1.2112753092845563 0.8940553320615243 0.8697111908875642 0.9242126488510155 0.9283204247601187 0.9175792782583346 0.9135199975861884 0.9067029205746797 0.9473738363432279 0.9803128686969419 0.9995424897552031 1.168369975552047 0.9185313096935183
2 13 1.7989032774776195 0.956963202437552 0.8732887739797379 0.8374800322831114 0.8201752677965226 0.7352061980603166 0.7761666891530147 0.7506182013370917 0.7344777507638179 0.7219812982487992 0.7519034437201384 0.8063119373956333 1.1989005666162789 1.1199243053189392 1.1321530389639753 1.0521933541083097 1.0186227908234775 1.0154950433352492 1.0141494838628589 1.0205692327938811 1.0475874832732106 1.0641637308424168 1.0726093864921307 1.0989063692674534 1.0018308292472484
2 14 1.6187392545009138 0.853245981890499 0.8613147255372386 0.9188004042615329 0.9983901256885662 0.9742958052159842 0.9554039980745209 0.9261304121548868 1.0250595123158805 1.0279005528726195 0.996492353317163 1.027519998800627 1.4220567019579287 0.7252746091505843 0.7372715489160815 0.7999850794667603 0.8264809201737392 0.8355761193267391 0.852857936713119 0.8752112613717957 0.8973776930240391 0.9193154240761239 0.8954242953184214 0.9021288908909169 0.8694012231818067
2 15 1.6647612143452086 0.6698177308670185 0.7347522802930405 0.9012433115518761 0.9925120629205559 1.0103491529370099 0.9740868093893739 0.9943916557275935 1.0637532271440069 1.0540052038211285 1.02248600512585 0.9522568218663803 1.0538344159133604 0.8861101645480082 0.9394055780433748 0.9821700310023784 0.9748973970020411 0.9583151744482897 0.9492026086860226 0.9416903497921695 0.9560519589386589 1.0067883226889056 1.0080398857645398 1.1254416673940753 0.9698945668796377
2 16 2.1224120292224624 0.714636154223811 0.7087242360517187 0.8271948675486088 0.9781311130760981 0.992744572710237 1.001181239268766 0.9689988174047319 1.1043659953693723 1.0330710006150627 0.935349753787649 0.9217705994164122 1.2776584680463836 0.8318800507532771 0.9037060442671955 0.9405162412592458 0.938101083555889 0.9310235137711685 0.9384800447049564 0.9467469730799327 0.9760928355586475 1.0344587777483512 1.0491196077919807 1.1575794082663475 0.9568364858595104
